-1
13.0
-1
-1
-1
-1
-1
20.0
-1
-1
-1
-1
-1
-1
-1
13.0
12.0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
30.0
-1
42.5
19.5
-1
-1
31.0
32.5
19.5
-1
-1
-1
23.0
17.0
-1
-1
-1
-1
-1
-1
-1
27.0
-1
-1
-1
-1
18.5
-1
-1
-1
28.0
-1
23.5
48.5
16.5
-1
28.5
-1
-1
35.0
49.5
-1
-1
30.5
37.5
17.0
-1
33.0
-1
29.0
-1
27.0
-1
-1
-1
19.5
37.0
15.0
-1
39.0
23.5
-1
28.0
-1
-1
-1
28.5
