3.25
4.0
5.85
3.4
1.7
1.15
1.1
-1.0
3.75
5.8
-1.0
4.25
-1.0
3.9
4.7
4.5
2.5
-1.0
9.7
5.05
1.15
2.9
3.45
2.3
4.35
-1.0
-1.0
1.75
0.25
2.0
1.85
3.95
1.0
11.65
3.0
2.5
0.55
6.9
2.7
8.55
4.4
4.85
4.25
5.45
0.75
0.9
10.2
1.2
1.55
1.7
1.75
5.05
4.2
0.75
1.45
0.75
4.2
4.9
6.6
5.1
2.6
6.5
3.05
4.55
2.6
5.45
0.75
6.1
0.95
0.8
1.75
3.85
1.65
3.6
7.15
-1.0
3.35
3.65
-1.0
5.65
3.2
8.65
2.1
-1.0
5.9
0.1
2.3
4.05
2.65
4.2
0.65
1.85
6.65
-1.0
3.1
0.25
6.3
1.3
6.35
4.75
